,title,author,cover_image,publisher,cover_price,page_count,book_type,book_format,publication_date
334,Theories of Flight,Simon Morden,http://www.isfdb.org/wiki/images/2/2a/THRSFFLGHT2011.jpg,Orbit (US),$7.99,vi+350,NOVEL,pb,2011-05-00
335,Theories of Flight,Simon Morden,http://ecx.images-amazon.com/images/I/61C%2BMGnGl4L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-05-00
336,Ember and Ash,Pamela Freeman,http://ecx.images-amazon.com/images/I/51l4yA1R9yL.jpg,Orbit (US),$7.99,498,NOVEL,pb,2011-05-01
337,Ember and Ash,Pamela Freeman,http://ecx.images-amazon.com/images/I/511J23BqpjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-05-01
338,The Rogue,Trudi Canavan,http://ecx.images-amazon.com/images/I/51UYVonc3lL.jpg,Orbit (US),$25.99,485,NOVEL,hc,2011-05-11
339,The Rogue,Trudi Canavan,http://ecx.images-amazon.com/images/I/41Y-uqNxWEL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-05-11
340,Surface Detail,Iain M. Banks,http://ecx.images-amazon.com/images/I/51tR%2BGs8nJL.jpg,Orbit (US),$14.99,644,NOVEL,tp,2011-05-12
341,The Golem Hunt,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51Nz--rfgKL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-05-16
342,Chasing the Moon,A. Lee Martinez,http://ecx.images-amazon.com/images/I/515xXfly0UL.jpg,Orbit (US),$19.99,310,NOVEL,hc,2011-05-25
343,Chasing the Moon,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51AbMTbL24L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-05-25
344,Degrees of Freedom,Simon Morden,http://www.isfdb.org/wiki/images/f/f0/DGRSFFRDMT2011.jpg,Orbit (US),$7.99,374,NOVEL,pb,2011-06-00
345,Deadline,Mira Grant,,Orbit (US),$9.99,624,NOVEL,pb,2011-06-00
346,The Map of All Things,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/51VgFcdhCEL.jpg,Orbit (US),$7.99,xx+661,NOVEL,pb,2011-06-00
347,Leviathan Wakes,James S. A. Corey,http://www.isfdb.org/wiki/images/0/00/LVTHNWKSTH2011.jpg,Orbit (US),$15.99,582,NOVEL,tp,2011-06-00
348,Degrees of Freedom,Simon Morden,http://ecx.images-amazon.com/images/I/51a55QNpcAL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-06-00
349,Perfect Shadow,Brent Weeks,http://ecx.images-amazon.com/images/I/51EVYNKTD8L.jpg,Orbit (US),$2.99,,CHAPBOOK,ebook,2011-06-01
350,Deadline,Mira Grant,http://ecx.images-amazon.com/images/I/519wfA6bpAL.jpg,Orbit (US),$7.99,,NOVEL,ebook,2011-06-01
351,The Deadliest Bite,Jennifer Rardin,http://www.isfdb.org/wiki/images/5/53/THDDLSTBTJ2011.jpg,Orbit (US),$13.99,325,NOVEL,tp,2011-06-02
352,The Deadliest Bite,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51L9SyjjYuL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-06-02
353,An Evening for Vayl and Jaz,Jennifer Rardin,http://ecx.images-amazon.com/images/I/518QeVk-d1L.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-06-15
354,Shambling with the Stars,Jesse Petersen,http://ecx.images-amazon.com/images/I/515Shbt%2BEeL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-06-15
355,Leviathan Wakes,James S. A. Corey,http://ecx.images-amazon.com/images/I/51YUKjK6m0L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-06-15
356,The Key to Creation,Kevin J. Anderson,http://ecx.images-amazon.com/images/I/51VCKqkNDhL.jpg,Orbit (US),$15.99,xix+682,NOVEL,tp,2011-07-00
357,Heartless,Gail Carriger,http://images.amazon.com/images/P/0316127191.01.LZZZZZZZ.jpg,Orbit (US),$7.99,374,NOVEL,pb,2011-07-01
358,Eat Slay Love,Jesse Petersen,http://ecx.images-amazon.com/images/I/51GTXMvsSVL.jpg,Orbit (US),$7.99,261,NOVEL,pb,2011-07-01
359,Hell Ship,Philip Palmer,http://ecx.images-amazon.com/images/I/51lIB9ymxOL.jpg,Orbit (US),$13.99,455,NOVEL,tp,2011-07-01
360,The Final Evolution,Jeff Somers,http://ecx.images-amazon.com/images/I/51SPkkAmP6L.jpg,Orbit (US),$7.99,371,NOVEL,pb,2011-07-01
361,The Reluctant Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51aDLGtlZGL.jpg,Orbit (US),$7.99,672,NOVEL,pb,2011-07-01
362,Eat Slay Love,Jesse Petersen,http://ecx.images-amazon.com/images/I/51MZavAxDYL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-07-01
363,The Final Evolution,Jeff Somers,http://ecx.images-amazon.com/images/I/517HDqLCDEL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-07-01
364,Heartless,Gail Carriger,http://ecx.images-amazon.com/images/I/51O1IpMdXVL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-07-01
365,Hell Ship,Philip Palmer,http://ecx.images-amazon.com/images/I/51gALNK-vXL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-07-01
366,Paul and Brady Get Hoodoo with the Voodoo,Jennifer Rardin,http://ecx.images-amazon.com/images/I/519y71pHk2L.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-07-15
367,The Edinburgh Dead,Brian Ruckley,http://ecx.images-amazon.com/images/I/51BFVxhssVL.jpg,Orbit (US),$14.99,354,NOVEL,tp,2011-08-00
368,Germline,T. C. McCarthy,http://ecx.images-amazon.com/images/I/515EQnrHSkL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-08-00
369,Stormlord's Exile,Glenda Larke,http://ecx.images-amazon.com/images/I/51S6c5WO2mL.jpg,Orbit (US),$7.99,683,NOVEL,pb,2011-08-01
370,Germline,T. C. McCarthy,http://www.isfdb.org/wiki/images/7/7e/GRMLNTHSBT2011.jpg,Orbit (US),$7.99,373,NOVEL,pb,2011-08-01
371,Eye of the Tempest,Nicole Peeler,http://ecx.images-amazon.com/images/I/51Zxolm-uVL.jpg,Orbit (US),$7.99,319,NOVEL,pb,2011-08-01
372,Cold Magic,Kate Elliott,http://ecx.images-amazon.com/images/I/51VhlZgcYuL.jpg,Orbit (US),$7.99,580,NOVEL,pb,2011-08-01
373,Countdown,Mira Grant,http://ecx.images-amazon.com/images/I/51DyqhkKrxL.jpg,Orbit (US),$2.99,,CHAPBOOK,ebook,2011-08-01
374,Stormlord's Exile,Glenda Larke,http://ecx.images-amazon.com/images/I/51OfDSL3B8L.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-08-01
375,Eye of the Tempest,Nicole Peeler,http://ecx.images-amazon.com/images/I/51jFrlGGSjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-08-01
376,A Blight of Mages,Karen Miller,http://ecx.images-amazon.com/images/I/51IXPo5d6kL.jpg,Orbit (US),$25.99,625,NOVEL,hc,2011-08-04
377,A Blight of Mages,Karen Miller,http://ecx.images-amazon.com/images/I/51U%2BwWfu7kL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-08-04
378,The Edinburgh Dead,Brian Ruckley,http://ecx.images-amazon.com/images/I/51kQWzZ73zL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-08-17
379,The Black Prism,Brent Weeks,http://ecx.images-amazon.com/images/I/51p9vDK-8cL.jpg,Orbit (US),$7.99,787,NOVEL,pb,2011-09-00
380,The Broken Kingdoms,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51cS21-9OTL.jpg,Orbit (US),$7.99,395,NOVEL,pb,2011-09-01
381,The Rogue Agent,K. E. Mills,http://ecx.images-amazon.com/images/I/51Nn%2B1N5elL.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2011-09-01
382,Full Blooded,Amanda Carlson,http://ecx.images-amazon.com/images/I/51W04BZeB%2BL.jpg,Orbit (US),$12.99,322,NOVEL,tp,2011-09-11
383,The Business of Death,Trent Jamieson,http://ecx.images-amazon.com/images/I/51ecgzELZiL.jpg,Orbit (US),$15.99,855,OMNIBUS,tp,2011-09-19
384,Zombie Jamboree,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51-FGxwoSvL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2011-09-19
385,The Business of Death,Trent Jamieson,http://ecx.images-amazon.com/images/I/51ecgzELZiL.jpg,Orbit (US),$6.99,,OMNIBUS,ebook,2011-09-19
386,Cold Fire,Kate Elliott,https://images-na.ssl-images-amazon.com/images/I/81YHNzVKn2L.jpg,Orbit (US),$14.99,xiv+512,NOVEL,tp,2011-09-26
387,Cold Fire,Kate Elliott,http://ecx.images-amazon.com/images/I/51eS9LwqNBL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-09-26
388,Blood Rights,Kristen Painter,http://ecx.images-amazon.com/images/I/516DjWyZFYL.jpg,Orbit (US),$7.99,432,NOVEL,pb,2011-10-01
389,Blood Rights,Kristen Painter,http://ecx.images-amazon.com/images/I/51IwZQWm3LL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-10-01
390,Hull Zero Three,Greg Bear,http://www.isfdb.org/wiki/images/0/0e/HLLZRTHRJH2011.jpg,Orbit (US),$13.99,320,NOVEL,tp,2011-10-07
391,The Butcher of Anderson Station,James S. A. Corey,http://ecx.images-amazon.com/images/I/51HKC4A72rL.jpg,Orbit (US),1.49,40,CHAPBOOK,ebook,2011-10-17
392,The Heroes,Joe Abercrombie,http://ecx.images-amazon.com/images/I/51gzZqtBbbL.jpg,Orbit (US),$14.99,576,NOVEL,tp,2011-10-21
393,The Kingdom of Gods,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51mcrJZ8reL.jpg,Orbit (US),$13.99,624,NOVEL,tp,2011-10-27
394,The Kingdom of Gods,N. K. Jemisin,http://ecx.images-amazon.com/images/I/51zVZhCVSwL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-10-27
395,Angel Town,Lilith Saintcrow,http://www.isfdb.org/wiki/images/6/64/NGLTWNJLLK2011.jpg,Orbit (US),$7.99,341,NOVEL,pb,2011-11-00
396,The Neon Court,Kate Griffin,http://ecx.images-amazon.com/images/I/51TZioBXK3L.jpg,Orbit (US),$7.99,544,NOVEL,pb,2011-11-01
397,Flesh and Blood,Kristen Painter,http://ecx.images-amazon.com/images/I/51LgP%2BuhngL.jpg,Orbit (US),$7.99,432,NOVEL,pb,2011-11-01
398,Angel Town,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51eN045UcFL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2011-11-01
399,Flesh and Blood,Kristen Painter,http://ecx.images-amazon.com/images/I/51Tk2p9MpjL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-11-01
400,The Revenge of the Dwarves,Markus Heitz,http://ecx.images-amazon.com/images/I/51UAcGhQWaL.jpg,Orbit (US),$15.99,782,NOVEL,tp,2011-11-03
401,The Revenge of the Dwarves,Markus Heitz,http://ecx.images-amazon.com/images/I/51OYH3p4PpL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-11-03
402,Unfallen,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51rEZzassEL.jpg,Orbit (US),$1.99,,COLLECTION,ebook,2011-11-15
403,The Griffin Mage Trilogy,Rachel Neumeier,http://ecx.images-amazon.com/images/I/61s82co7uxL.jpg,Orbit (US),$15.99,998,OMNIBUS,tp,2011-11-16
404,The Griffin Mage Trilogy,Rachel Neumeier,http://ecx.images-amazon.com/images/I/61s82co7uxL.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2011-11-16
405,Theft of Swords,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/51n%2Bk0UMA0L.jpg,Orbit (US),$14.99,664,OMNIBUS,tp,2011-11-23
406,Theft of Swords,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/51VMfY6D5zL.jpg,Orbit (US),$4.99,,OMNIBUS,ebook,2011-11-23
407,Bad Blood,Kristen Painter,http://ecx.images-amazon.com/images/I/51PD2aM8CKL.jpg,Orbit (US),$7.99,416,NOVEL,pb,2011-12-01
408,The Hedgewitch Queen,Lilith Saintcrow,http://ecx.images-amazon.com/images/I/51SDaY1YFNL.jpg,Orbit (US),$2.99,360,NOVEL,ebook,2011-12-01
409,The Awakened Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51a8DRe4-qL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-12-01
410,The Innocent Mage,Karen Miller,http://ecx.images-amazon.com/images/I/51eyifnanpL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-12-01
411,Bad Blood,Kristen Painter,http://ecx.images-amazon.com/images/I/51CYX8n6xTL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2011-12-01
412,Artemis,Philip Palmer,http://ecx.images-amazon.com/images/I/51YETBa0qQL.jpg,Orbit (US),$13.99,400,NOVEL,tp,2011-12-12
413,Artemis,Philip Palmer,http://ecx.images-amazon.com/images/I/51XzQY4e1wL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2011-12-12
414,Rise of Empire,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/51ui0YpaaCL.jpg,Orbit (US),$14.99,781,OMNIBUS,tp,2011-12-14
415,Rise of Empire,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/51VMDiyZeqL.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2011-12-14
416,Quick Bites,Jennifer Rardin,http://ecx.images-amazon.com/images/I/51JxuCz-gpL.jpg,Orbit (US),$7.99,,COLLECTION,ebook,2011-12-15
417,Silver-Tongued Devil,Jaye Wells,http://ecx.images-amazon.com/images/I/51dLnpDe36L.jpg,Orbit (US),$7.99,405,NOVEL,pb,2012-01-01
418,Silver-Tongued Devil,Jaye Wells,http://ecx.images-amazon.com/images/I/51HYbCYvfxL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2012-01-01
419,Seven Princes,John R. Fultz,http://ecx.images-amazon.com/images/I/51b9cndtTRL.jpg,Orbit (US),$15.99,500,NOVEL,tp,2012-01-03
420,Seven Princes,John R. Fultz,http://ecx.images-amazon.com/images/I/51t4ho1tZ2L.jpg,Orbit (US),$4.99,,NOVEL,ebook,2012-01-03
421,Percepliquis,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/411mFfASHqL.jpg,Orbit (US),$7.99,,NOVEL,ebook,2012-01-16
422,Something Wikked This Way Comes,Nicole Peeler,http://www.isfdb.org/wiki/images/2/26/SMTHNGWKKD2012.jpg,Orbit (US),$2.99,,CHAPBOOK,ebook,2012-01-18
423,Heir of Novron,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/512Y6YKnBCL.jpg,Orbit (US),$14.99,928,OMNIBUS,tp,2012-01-31
424,Heir of Novron,Michael J. Sullivan,http://ecx.images-amazon.com/images/I/51MT3p9YV-L.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2012-01-31
425,The Fourth Wall,Walter Jon Williams,http://www.isfdb.org/wiki/images/f/fd/THFRTHWLLF2012.jpg,Orbit (US),$13.99,402,NOVEL,tp,2012-02-00
426,The Dread,Gail Z. Martin,http://ecx.images-amazon.com/images/I/51bmCsxySeL.jpg,Orbit (US),$7.99,609,NOVEL,pb,2012-02-01
427,Chasing the Moon,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51YwyCYwYFL.jpg,Orbit (US),$7.99,307,NOVEL,pb,2012-02-01
428,The Dread,Gail Z. Martin,http://ecx.images-amazon.com/images/I/51KEsBfunzL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2012-02-01
429,The Fourth Wall,Walter Jon Williams,http://ecx.images-amazon.com/images/I/51K8NjzsaiL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2012-02-13
430,Spirit's Oath,Rachel Aaron,http://ecx.images-amazon.com/images/I/51XeSAIpN1L.jpg,Orbit (US),$2.99,,CHAPBOOK,ebook,2012-02-15
431,The Troupe,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51hkS%2Bezm5L.jpg,Orbit (US),$13.99,512,NOVEL,tp,2012-02-21
432,The Troupe,Robert Jackson Bennett,http://ecx.images-amazon.com/images/I/51rmke6CtFL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2012-02-21
433,The Legend of Eli Monpress,Rachel Aaron,http://ecx.images-amazon.com/images/I/51V028y7xKL.jpg,Orbit (US),$15.99,1040,OMNIBUS,tp,2012-02-24
434,The Legend of Eli Monpress,Rachel Aaron,http://ecx.images-amazon.com/images/I/51QhECWwZEL.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2012-02-24
435,The Kingdoms of Dust: The Necromancer Chronicles Book Three,Amanda Downum,http://www.isfdb.org/wiki/images/c/ce/THKNGDMSFD2012.jpg,Orbit (US),$7.99,394,NOVEL,pb,2012-03-00
436,Exogene,T. C. McCarthy,http://ecx.images-amazon.com/images/I/61LoFUt-DKL.jpg,Orbit (US),$7.99,384,NOVEL,pb,2012-03-01
437,Exogene,T. C. McCarthy,http://ecx.images-amazon.com/images/I/61DT1ApHynL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2012-03-01
438,Timeless,Gail Carriger,http://ecx.images-amazon.com/images/I/51TD6uRNNBL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2012-03-01
439,The Kingdoms of Dust,Amanda Downum,http://ecx.images-amazon.com/images/I/51M4miUNVSL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2012-03-01
440,Timeless,Gail Carriger,http://ecx.images-amazon.com/images/I/51CWqXfJESL.jpg,Orbit (US),$7.99,386,NOVEL,pb,2012-03-02
441,Emperor Mollusk Versus The Sinister Brain,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51AvHT4dFvL.jpg,Orbit (US),$19.99,304,NOVEL,hc,2012-03-05
442,Emperor Mollusk versus The Sinister Brain,A. Lee Martinez,http://ecx.images-amazon.com/images/I/51JIxdrB1VL.jpg,Orbit (US),$8.99,,NOVEL,ebook,2012-03-05
443,A People's Army,T. C. McCarthy,http://ecx.images-amazon.com/images/I/51ZX0PykyPL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2012-03-15
444,Strange Days in Old Yandrissa,John R. Fultz,http://ecx.images-amazon.com/images/I/51kdSSorNIL.jpg,Orbit (US),$1.99,,CHAPBOOK,ebook,2012-03-15
445,The Outcast Blade,Jon Courtenay Grimwood,http://ecx.images-amazon.com/images/I/51IeKN1RhmL.jpg,Orbit (US),$14.99,432,NOVEL,tp,2012-03-26
